Time,Human Count,Social Distance violate,Restricted Entry,Abnormal Activity 
2025-11-08 11:21:12.256098,0,0,0,0
2025-11-08 11:21:12.470864,0,0,0,0
2025-11-08 11:21:12.687133,0,0,0,0
2025-11-08 11:21:12.940424,0,0,0,0
2025-11-08 11:21:13.155599,0,0,0,0
2025-11-08 11:21:13.369394,0,0,0,0
2025-11-08 11:21:13.609418,0,0,0,0
2025-11-08 11:21:13.865118,0,0,0,0
2025-11-08 11:21:14.121206,0,0,0,0
2025-11-08 11:21:14.339825,0,0,0,0
2025-11-08 11:21:14.561119,0,0,0,0
2025-11-08 11:21:14.781213,0,0,0,0
2025-11-08 11:21:15.041060,0,0,0,0
2025-11-08 11:21:15.255958,0,0,0,0
2025-11-08 11:21:15.490758,0,0,0,0
2025-11-08 11:21:15.716678,0,0,0,0
2025-11-08 11:21:15.996622,0,0,0,0
2025-11-08 11:21:16.235411,0,0,0,0
2025-11-08 11:21:16.474641,0,0,0,0
2025-11-08 11:21:16.690937,0,0,0,0
2025-11-08 11:21:16.935156,0,0,0,0
2025-11-08 11:21:17.202250,0,0,0,0
2025-11-08 11:21:17.421302,0,0,0,0
2025-11-08 11:21:17.662276,0,0,0,0
2025-11-08 11:21:17.892584,0,0,0,0
2025-11-08 11:21:18.180423,0,0,0,0
2025-11-08 11:21:18.409406,0,0,0,0
2025-11-08 11:21:18.647219,0,0,0,0
2025-11-08 11:21:18.909848,0,0,0,0
2025-11-08 11:21:19.192300,0,0,0,0
2025-11-08 11:21:19.299350,0,0,0,0
2025-11-08 11:21:19.396903,0,0,0,0
2025-11-08 11:21:19.486222,0,0,0,0
2025-11-08 11:21:19.572604,0,0,0,0
2025-11-08 11:21:19.653442,0,0,0,0
2025-11-08 11:21:19.739996,0,0,0,0
2025-11-08 11:21:19.853091,0,0,0,0
2025-11-08 11:21:19.971560,0,0,0,0
2025-11-08 11:21:20.066979,0,0,0,0
2025-11-08 11:21:20.271840,0,0,0,0
2025-11-08 11:21:20.456966,0,0,0,0
2025-11-08 11:21:20.556008,0,0,0,0
2025-11-08 11:21:20.771414,0,0,0,0
2025-11-08 11:21:21.020738,0,0,0,0
2025-11-08 11:21:21.288555,0,0,0,0
2025-11-08 11:21:21.527579,0,0,0,0
2025-11-08 11:21:21.808403,0,0,0,0
2025-11-08 11:21:22.028319,0,0,0,0
2025-11-08 11:21:22.260274,0,0,0,0
2025-11-08 11:21:22.482296,0,0,0,0
2025-11-08 11:21:22.795288,0,0,0,0
2025-11-08 11:21:23.070847,0,0,0,0
2025-11-08 11:21:23.322413,0,0,0,0
2025-11-08 11:21:23.556107,0,0,0,0
2025-11-08 11:21:23.810894,0,0,0,0
2025-11-08 11:21:24.055678,0,0,0,0
2025-11-08 11:21:24.307791,0,0,0,0
2025-11-08 11:21:24.542656,0,0,0,0
2025-11-08 11:21:24.776978,0,0,0,0
2025-11-08 11:21:25.012899,0,0,0,0
2025-11-08 11:21:25.278315,0,0,0,0
2025-11-08 11:21:25.546050,0,0,0,0
2025-11-08 11:21:25.783662,0,0,0,0
2025-11-08 11:21:26.111903,0,0,0,0
2025-11-08 11:21:26.390745,0,0,0,0
2025-11-08 11:21:26.655561,0,0,0,0
2025-11-08 11:21:26.918710,0,0,0,0
2025-11-08 11:21:27.185155,0,0,0,0
2025-11-08 11:21:27.479423,0,0,0,0
2025-11-08 11:21:27.731163,0,0,0,0
2025-11-08 11:21:27.981399,0,0,0,0
2025-11-08 11:21:28.227165,0,0,0,0
2025-11-08 11:21:28.492336,0,0,0,0
2025-11-08 11:21:28.726860,0,0,0,0
2025-11-08 11:21:28.960827,0,0,0,0
2025-11-08 11:21:29.207241,0,0,0,0
2025-11-08 11:21:29.443459,0,0,0,0
2025-11-08 11:21:29.705695,0,0,0,0
2025-11-08 11:21:29.956240,0,0,0,0
2025-11-08 11:21:30.223149,0,0,0,0
2025-11-08 11:21:30.582035,0,0,0,0
2025-11-08 11:21:30.879923,0,0,0,0
2025-11-08 11:21:31.192748,0,0,0,0
2025-11-08 11:21:31.536932,0,0,0,0
2025-11-08 11:21:31.834486,0,0,0,0
2025-11-08 11:21:32.210969,0,0,0,0
2025-11-08 11:21:32.598497,0,0,0,0
2025-11-08 11:21:32.926839,0,0,0,0
2025-11-08 11:21:33.240461,0,0,0,0
2025-11-08 11:21:33.587177,0,0,0,0
2025-11-08 11:21:33.912606,0,0,0,0
2025-11-08 11:21:34.238389,0,0,0,0
2025-11-08 11:21:34.665173,0,0,0,0
2025-11-08 11:21:35.049991,0,0,0,0
2025-11-08 11:21:35.486206,0,0,0,0
2025-11-08 11:21:35.859654,0,0,0,0
2025-11-08 11:21:36.202472,0,0,0,0
2025-11-08 11:21:36.567370,0,0,0,0
2025-11-08 11:21:36.926396,0,0,0,0
2025-11-08 11:21:37.222907,0,0,0,0
2025-11-08 11:21:37.607742,0,0,0,0
2025-11-08 11:21:37.938440,0,0,0,0
2025-11-08 11:21:39.717398,0,0,0,0
2025-11-08 11:21:40.046316,0,0,0,0
2025-11-08 11:21:40.532767,0,0,0,0
2025-11-08 11:21:41.002159,2,0,0,0
2025-11-08 11:21:41.503065,2,0,0,0
2025-11-08 11:21:42.058947,2,0,0,0
2025-11-08 11:21:42.593651,2,0,0,0
2025-11-08 11:21:43.054035,2,0,0,0
2025-11-08 11:21:43.471697,2,0,0,0
2025-11-08 11:21:43.880783,2,0,0,0
2025-11-08 11:21:44.303946,3,3,0,0
2025-11-08 11:21:46.595541,3,3,0,0
2025-11-08 11:21:47.106231,3,3,0,0
2025-11-08 11:21:47.603523,4,4,0,0
2025-11-08 11:21:48.098907,4,4,0,0
2025-11-08 11:21:48.611565,4,4,0,0
2025-11-08 11:21:49.110976,4,4,0,0
2025-11-08 11:21:49.610649,4,4,0,0
2025-11-08 11:21:50.108754,4,4,0,0
2025-11-08 11:21:50.615289,4,4,0,0
2025-11-08 11:21:51.114889,4,4,0,0
2025-11-08 11:21:51.568709,2,2,0,0
2025-11-08 11:21:52.036496,2,2,0,0
2025-11-08 11:21:52.599435,2,2,0,0
2025-11-08 11:21:53.231124,2,2,0,0
2025-11-08 11:21:53.778077,2,2,0,0
2025-11-08 11:21:54.276324,2,2,0,0
2025-11-08 11:21:54.707147,3,3,0,0
2025-11-08 11:21:55.239790,3,3,0,0
2025-11-08 11:21:55.778603,3,3,0,0
2025-11-08 11:21:56.262577,3,3,0,0
2025-11-08 11:21:56.743601,3,3,0,0
2025-11-08 11:21:57.134073,3,3,0,0
2025-11-08 11:21:57.618975,3,2,0,0
2025-11-08 11:21:58.135158,3,3,0,0
2025-11-08 11:21:58.680309,3,3,0,0
2025-11-08 11:21:59.148650,2,0,0,0
2025-11-08 11:21:59.630678,2,0,0,0
2025-11-08 11:22:00.026130,3,2,0,0
2025-11-08 11:22:00.441419,3,3,0,0
2025-11-08 11:22:00.921817,3,3,0,0
2025-11-08 11:22:01.357732,3,3,0,0
2025-11-08 11:22:01.841847,2,2,0,0
2025-11-08 11:22:02.266280,2,2,0,0
2025-11-08 11:22:02.732500,3,3,0,0
2025-11-08 11:22:03.217523,3,3,0,0
2025-11-08 11:22:03.841693,3,3,0,0
2025-11-08 11:22:04.338272,4,4,0,0
2025-11-08 11:22:04.852947,4,4,0,0
2025-11-08 11:22:05.336059,4,4,0,0
2025-11-08 11:22:05.821095,4,4,0,0
2025-11-08 11:22:06.318817,4,4,0,0
2025-11-08 11:22:06.955373,2,2,0,0
2025-11-08 11:22:07.361064,3,3,0,0
2025-11-08 11:22:07.829938,4,4,0,0
2025-11-08 11:22:08.336394,4,4,0,0
2025-11-08 11:22:08.909384,5,5,0,0
2025-11-08 11:22:09.348039,3,2,0,0
2025-11-08 11:22:09.816183,3,2,0,0
2025-11-08 11:22:10.300957,4,3,0,0
2025-11-08 11:22:10.862651,4,3,0,0
2025-11-08 11:22:11.543488,4,3,0,0
2025-11-08 11:22:12.074906,3,2,0,0
2025-11-08 11:22:12.555046,3,3,0,0
2025-11-08 11:22:13.045621,3,3,0,0
2025-11-08 11:22:13.469407,4,4,0,0
2025-11-08 11:22:14.151652,4,4,0,0
2025-11-08 11:22:14.761970,4,4,0,0
2025-11-08 11:22:15.202948,4,4,0,0
2025-11-08 11:22:15.792382,3,2,0,0
2025-11-08 11:22:16.406905,5,5,0,0
2025-11-08 11:22:17.169796,4,3,0,0
2025-11-08 11:22:17.706012,5,4,0,0
2025-11-08 11:22:18.270352,5,4,0,0
2025-11-08 11:22:18.733430,5,4,0,0
2025-11-08 11:22:19.115246,4,3,0,0
2025-11-08 11:22:19.302023,3,3,0,0
2025-11-08 11:22:19.472692,3,3,0,0
2025-11-08 11:22:19.621643,3,3,0,0
2025-11-08 11:22:19.788809,3,3,0,0
2025-11-08 11:22:20.011195,3,3,0,0
2025-11-08 11:22:20.264262,4,4,0,0
2025-11-08 11:22:20.443113,4,4,0,0
2025-11-08 11:22:20.636159,4,4,0,0
2025-11-08 11:22:20.880351,5,5,0,0
2025-11-08 11:22:21.100670,5,5,0,0
2025-11-08 11:22:21.307584,4,4,0,0
2025-11-08 11:22:21.497986,4,4,0,0
2025-11-08 11:22:21.667976,5,5,0,0
2025-11-08 11:22:21.865637,5,5,0,0
2025-11-08 11:22:22.190446,5,5,0,0
2025-11-08 11:22:22.425355,5,5,0,0
2025-11-08 11:22:22.582655,5,5,0,0
2025-11-08 11:22:22.800732,4,4,0,0
2025-11-08 11:22:23.040662,4,4,0,0
2025-11-08 11:22:23.241998,4,4,0,0
2025-11-08 11:22:23.463187,4,4,0,0
2025-11-08 11:22:23.644323,4,4,0,0
2025-11-08 11:22:23.865650,4,4,0,0
2025-11-08 11:22:24.105156,4,4,0,0
2025-11-08 11:22:24.362414,4,4,0,0
2025-11-08 11:22:24.591073,5,5,0,0
2025-11-08 11:22:24.837780,5,5,0,0
2025-11-08 11:22:25.107160,5,5,0,0
2025-11-08 11:22:25.348062,6,6,0,0
2025-11-08 11:22:25.551933,6,6,0,0
2025-11-08 11:22:25.766894,6,6,0,0
2025-11-08 11:22:26.024018,6,6,0,0
2025-11-08 11:22:26.266315,6,6,0,0
2025-11-08 11:22:26.593131,6,6,0,0
2025-11-08 11:22:27.235688,6,6,0,0
2025-11-08 11:22:27.752799,6,6,0,0
2025-11-08 11:22:28.184756,6,6,0,0
2025-11-08 11:22:28.637727,6,6,0,0
2025-11-08 11:22:29.090739,5,5,0,0
2025-11-08 11:22:29.591190,6,6,0,0
2025-11-08 11:22:30.210049,6,6,0,0
2025-11-08 11:22:30.678173,6,6,0,0
2025-11-08 11:22:31.110346,6,6,0,0
2025-11-08 11:22:31.860374,5,5,0,0
2025-11-08 11:22:32.478135,4,4,0,0
2025-11-08 11:22:33.038257,3,3,0,0
2025-11-08 11:22:33.485378,3,3,0,0
2025-11-08 11:22:33.972331,3,3,0,0
2025-11-08 11:22:34.422387,4,4,0,0
2025-11-08 11:22:35.130730,4,4,0,0
2025-11-08 11:22:35.798378,3,3,0,0
2025-11-08 11:22:36.372923,4,4,0,0
2025-11-08 11:22:37.048959,4,4,0,0
2025-11-08 11:22:37.760962,4,4,0,0
2025-11-08 11:22:38.704798,4,4,0,0
2025-11-08 11:22:39.539088,4,4,0,0
2025-11-08 11:22:40.147110,4,4,0,0
2025-11-08 11:22:40.906260,4,4,0,0
2025-11-08 11:22:41.599731,3,3,0,0
2025-11-08 11:22:42.142248,3,3,0,0
2025-11-08 11:22:42.631736,3,3,0,0
2025-11-08 11:22:43.171648,3,3,0,0
2025-11-08 11:22:43.843275,3,3,0,0
2025-11-08 11:22:44.440526,3,3,0,0
2025-11-08 11:22:46.314476,3,3,0,0
2025-11-08 11:22:46.953972,3,3,0,0
2025-11-08 11:22:47.556919,3,3,0,0
2025-11-08 11:22:48.053399,3,3,0,0
2025-11-08 11:22:48.668095,3,3,0,0
2025-11-08 11:22:49.359716,3,3,0,0
2025-11-08 11:22:50.196062,3,3,0,0
2025-11-08 11:22:50.757443,3,3,0,0
2025-11-08 11:22:51.466469,3,3,0,0
2025-11-08 11:22:52.231050,3,3,0,0
2025-11-08 11:22:52.813920,3,3,0,0
2025-11-08 11:22:53.274994,3,3,0,0
2025-11-08 11:22:53.743803,3,3,0,0
2025-11-08 11:22:54.295921,2,2,0,0
2025-11-08 11:22:55.023369,2,2,0,0
2025-11-08 11:22:55.502777,2,2,0,0
2025-11-08 11:22:55.953970,2,2,0,0
2025-11-08 11:22:56.377856,2,2,0,0
2025-11-08 11:22:56.811497,2,2,0,0
2025-11-08 11:22:57.507614,3,3,0,0
2025-11-08 11:22:58.066370,3,3,0,0
2025-11-08 11:22:58.565461,3,3,0,0
2025-11-08 11:22:59.047730,3,3,0,0
2025-11-08 11:22:59.510692,3,3,0,0
2025-11-08 11:22:59.994736,3,3,0,0
2025-11-08 11:23:00.647583,2,2,0,0
2025-11-08 11:23:01.297480,2,2,0,0
2025-11-08 11:23:01.715420,2,2,0,0
2025-11-08 11:23:02.149649,2,2,0,0
2025-11-08 11:23:02.668179,2,2,0,0
2025-11-08 11:23:03.222470,2,2,0,0
2025-11-08 11:23:03.883469,1,0,0,0
2025-11-08 11:23:04.513529,1,0,0,0
2025-11-08 11:23:05.047801,1,0,0,0
2025-11-08 11:23:05.534388,1,0,0,0
2025-11-08 11:23:06.210958,1,0,0,0
2025-11-08 11:23:06.877075,1,0,0,0
2025-11-08 11:23:07.349220,1,0,0,0
2025-11-08 11:23:07.935328,1,0,0,0
2025-11-08 11:23:08.344625,1,0,0,0
2025-11-08 11:23:08.812008,1,0,0,0
2025-11-08 11:23:09.290046,1,0,0,0
2025-11-08 11:23:09.743595,1,0,0,0
2025-11-08 11:23:10.111699,1,0,0,0
2025-11-08 11:23:10.566330,1,0,0,0
2025-11-08 11:23:11.031473,2,2,0,0
2025-11-08 11:23:11.511432,2,2,0,0
2025-11-08 11:23:12.005292,2,2,0,0
2025-11-08 11:23:12.427257,2,2,0,0
2025-11-08 11:23:12.860538,2,2,0,0
2025-11-08 11:23:13.426223,2,2,0,0
2025-11-08 11:23:13.909708,1,0,0,0
2025-11-08 11:23:14.534777,2,2,0,0
2025-11-08 11:23:15.151836,2,2,0,0
2025-11-08 11:23:15.604920,2,2,0,0
2025-11-08 11:23:16.083835,2,2,0,0
2025-11-08 11:23:16.489682,2,2,0,0
2025-11-08 11:23:17.003823,2,2,0,0
2025-11-08 11:23:17.586882,2,2,0,0
2025-11-08 11:23:18.301920,2,2,0,0
2025-11-08 11:23:18.753266,2,2,0,0
2025-11-08 11:23:19.220601,2,2,0,0
2025-11-08 11:23:19.738627,2,2,0,0
2025-11-08 11:23:20.304349,2,2,0,0
2025-11-08 11:23:20.971781,2,2,0,0
2025-11-08 11:23:21.424829,2,2,0,0
2025-11-08 11:23:21.873735,2,2,0,0
2025-11-08 11:23:22.391199,2,2,0,0
2025-11-08 11:23:22.990375,2,2,0,0
2025-11-08 11:23:23.536873,2,2,0,0
2025-11-08 11:23:24.013664,2,2,0,0
2025-11-08 11:23:24.480098,2,2,0,0
2025-11-08 11:23:24.901987,2,2,0,0
2025-11-08 11:23:25.375004,2,2,0,0
2025-11-08 11:23:26.039162,2,2,0,0
2025-11-08 11:23:26.569021,2,2,0,0
2025-11-08 11:23:26.977585,1,0,0,0
2025-11-08 11:23:27.442819,1,0,0,0
2025-11-08 11:23:27.865539,1,0,0,0
2025-11-08 11:23:28.347388,1,0,0,0
2025-11-08 11:23:28.935683,1,0,0,0
2025-11-08 11:23:29.396069,1,0,0,0
2025-11-08 11:23:29.847754,1,0,0,0
2025-11-08 11:23:30.272778,1,0,0,0
2025-11-08 11:23:30.880729,1,0,0,0
2025-11-08 11:23:31.452699,1,0,0,0
2025-11-08 11:23:31.994853,1,0,0,0
2025-11-08 11:23:32.476566,1,0,0,0
2025-11-08 11:23:32.909596,1,0,0,0
2025-11-08 11:23:33.302586,1,0,0,0
2025-11-08 11:23:33.769006,1,0,0,0
2025-11-08 11:23:34.296049,1,0,0,0
2025-11-08 11:23:34.877558,1,0,0,0
2025-11-08 11:23:35.354879,1,0,0,0
2025-11-08 11:23:35.744431,1,0,0,0
2025-11-08 11:23:36.161771,1,0,0,0
2025-11-08 11:23:36.632760,1,0,0,0
2025-11-08 11:23:37.185564,1,0,0,0
2025-11-08 11:23:37.701585,1,0,0,0
2025-11-08 11:23:38.107476,1,0,0,0
2025-11-08 11:23:38.560028,1,0,0,0
2025-11-08 11:23:39.026597,1,0,0,0
2025-11-08 11:23:39.607685,1,0,0,0
2025-11-08 11:23:40.244778,1,0,0,0
2025-11-08 11:23:40.758929,1,0,0,0
2025-11-08 11:23:41.253509,1,0,0,0
2025-11-08 11:23:41.660240,1,0,0,0
2025-11-08 11:23:42.063591,1,0,0,0
2025-11-08 11:23:42.604824,1,0,0,0
2025-11-08 11:23:43.103105,1,0,0,0
2025-11-08 11:23:43.641014,1,0,0,0
2025-11-08 11:23:44.189136,1,0,0,0
2025-11-08 11:23:44.638285,1,0,0,0
2025-11-08 11:23:45.087164,1,0,0,0
2025-11-08 11:23:45.704169,1,0,0,0
2025-11-08 11:23:46.196247,1,0,0,0
2025-11-08 11:23:46.706273,1,0,0,0
2025-11-08 11:23:47.149307,1,0,0,0
2025-11-08 11:23:47.685815,1,0,0,0
2025-11-08 11:23:48.299587,1,0,0,0
2025-11-08 11:23:48.858578,1,0,0,0
2025-11-08 11:23:49.461684,1,0,0,0
2025-11-08 11:23:49.883690,1,0,0,0
2025-11-08 11:23:50.367340,1,0,0,0
2025-11-08 11:23:50.882990,1,0,0,0
2025-11-08 11:23:51.463983,1,0,0,0
2025-11-08 11:23:52.062302,1,0,0,0
2025-11-08 11:23:52.590185,1,0,0,0
2025-11-08 11:23:52.981198,1,0,0,0
2025-11-08 11:23:53.385656,0,0,0,0
2025-11-08 11:23:53.823139,1,0,0,0
2025-11-08 11:23:54.366968,1,0,0,0
2025-11-08 11:23:54.878350,1,0,0,0
2025-11-08 11:23:55.310699,1,0,0,0
2025-11-08 11:23:55.945749,1,0,0,0
2025-11-08 11:23:56.415637,1,0,0,0
2025-11-08 11:23:56.943770,1,0,0,0
2025-11-08 11:23:57.269893,1,0,0,0
2025-11-08 11:23:57.569720,1,0,0,0
2025-11-08 11:23:57.894391,1,0,0,0
2025-11-08 11:23:58.220297,1,0,0,0
2025-11-08 11:23:58.512485,1,0,0,0
2025-11-08 11:23:58.809500,1,0,0,0
2025-11-08 11:23:59.111120,1,0,0,0
2025-11-08 11:23:59.421256,1,0,0,0
2025-11-08 11:23:59.734567,1,0,0,0
2025-11-08 11:24:00.073874,1,0,0,0
2025-11-08 11:24:00.417984,1,0,0,0
2025-11-08 11:24:00.731307,1,0,0,0
2025-11-08 11:24:01.058387,1,0,0,0
2025-11-08 11:24:01.375112,1,0,0,0
2025-11-08 11:24:01.689649,1,0,0,0
2025-11-08 11:24:02.001268,1,0,0,0
2025-11-08 11:24:02.297995,1,0,0,0
2025-11-08 11:24:02.610425,1,0,0,0
2025-11-08 11:24:02.905322,1,0,0,0
2025-11-08 11:24:03.218592,1,0,0,0
2025-11-08 11:24:03.551994,1,0,0,0
2025-11-08 11:24:03.865116,1,0,0,0
2025-11-08 11:24:04.206326,0,0,0,0
2025-11-08 11:24:04.469115,1,0,0,0
2025-11-08 11:24:04.778300,0,0,0,0
2025-11-08 11:24:05.059301,1,0,0,0
2025-11-08 11:24:05.373028,1,0,0,0
2025-11-08 11:24:05.702204,1,0,0,0
2025-11-08 11:24:06.058317,1,0,0,0
2025-11-08 11:24:06.385990,1,0,0,0
2025-11-08 11:24:06.700804,1,0,0,0
2025-11-08 11:24:07.043820,1,0,0,0
2025-11-08 11:24:07.356781,1,0,0,0
2025-11-08 11:24:07.669257,1,0,0,0
2025-11-08 11:24:08.028094,1,0,0,0
2025-11-08 11:24:08.386321,1,0,0,0
2025-11-08 11:24:08.698627,1,0,0,0
2025-11-08 11:24:09.025235,1,0,0,0
2025-11-08 11:24:09.351046,1,0,0,0
2025-11-08 11:24:09.650437,1,0,0,0
2025-11-08 11:24:09.966168,1,0,0,0
2025-11-08 11:24:10.281657,1,0,0,0
2025-11-08 11:24:10.581616,1,0,0,0
2025-11-08 11:24:10.938541,1,0,0,0
2025-11-08 11:24:11.238799,1,0,0,0
2025-11-08 11:24:11.565553,1,0,0,0
2025-11-08 11:24:11.876830,1,0,0,0
2025-11-08 11:24:12.175642,1,0,0,0
2025-11-08 11:24:12.472183,1,0,0,0
2025-11-08 11:24:12.771860,1,0,0,0
2025-11-08 11:24:13.068662,1,0,0,0
2025-11-08 11:24:13.367651,1,0,0,0
2025-11-08 11:24:13.680192,1,0,0,0
2025-11-08 11:24:13.991991,1,0,0,0
2025-11-08 11:24:14.304131,1,0,0,0
2025-11-08 11:24:14.618726,1,0,0,0
2025-11-08 11:24:14.934204,1,0,0,0
2025-11-08 11:24:15.248570,1,0,0,0
2025-11-08 11:24:15.559234,1,0,0,0
2025-11-08 11:24:15.874020,1,0,0,0
2025-11-08 11:24:16.190068,1,0,0,0
2025-11-08 11:24:16.503931,1,0,0,0
2025-11-08 11:24:16.816036,1,0,0,0
2025-11-08 11:24:17.128475,1,0,0,0
2025-11-08 11:24:17.474762,1,0,0,0
2025-11-08 11:24:17.832069,2,2,0,0
2025-11-08 11:24:19.395990,2,2,0,0
2025-11-08 11:24:19.817269,2,2,0,0
2025-11-08 11:24:20.141897,2,2,0,0
2025-11-08 11:24:20.412042,2,2,0,0
2025-11-08 11:24:20.709107,2,2,0,0
2025-11-08 11:24:21.020297,1,0,0,0
2025-11-08 11:24:21.304998,1,0,0,0
2025-11-08 11:24:21.589777,1,0,0,0
2025-11-08 11:24:21.888351,1,0,0,0
2025-11-08 11:24:22.171015,1,0,0,0
2025-11-08 11:24:22.502780,1,0,0,0
2025-11-08 11:24:22.799078,1,0,0,0
2025-11-08 11:24:23.111604,1,0,0,0
2025-11-08 11:24:23.409417,1,0,0,0
2025-11-08 11:24:23.692958,1,0,0,0
2025-11-08 11:24:23.991050,1,0,0,0
2025-11-08 11:24:24.273747,1,0,0,0
2025-11-08 11:24:24.569076,1,0,0,0
2025-11-08 11:24:24.867378,1,0,0,0
2025-11-08 11:24:25.179830,1,0,0,0
2025-11-08 11:24:25.478460,1,0,0,0
2025-11-08 11:24:25.777038,1,0,0,0
2025-11-08 11:24:26.059970,1,0,0,0
2025-11-08 11:24:26.344960,1,0,0,0
2025-11-08 11:24:26.629225,1,0,0,0
2025-11-08 11:24:26.926462,1,0,0,0
2025-11-08 11:24:27.207751,1,0,0,0
2025-11-08 11:24:27.502485,1,0,0,0
2025-11-08 11:24:27.785551,1,0,0,0
2025-11-08 11:24:28.066142,1,0,0,0
2025-11-08 11:24:28.332593,1,0,0,0
2025-11-08 11:24:28.615792,1,0,0,0
2025-11-08 11:24:28.900837,1,0,0,0
2025-11-08 11:24:29.179443,1,0,0,0
2025-11-08 11:24:29.459265,1,0,0,0
2025-11-08 11:24:29.770458,1,0,0,0
2025-11-08 11:24:30.083298,1,0,0,0
2025-11-08 11:24:30.366674,1,0,0,0
2025-11-08 11:24:30.644252,1,0,0,0
2025-11-08 11:24:30.924781,1,0,0,0
2025-11-08 11:24:31.210238,1,0,0,0
2025-11-08 11:24:31.495121,1,0,0,0
2025-11-08 11:24:31.794946,1,0,0,0
2025-11-08 11:24:32.171687,1,0,0,0
2025-11-08 11:24:32.486790,1,0,0,0
2025-11-08 11:24:32.768472,1,0,0,0
2025-11-08 11:24:33.050834,1,0,0,0
2025-11-08 11:24:33.334781,1,0,0,0
2025-11-08 11:24:33.633147,1,0,0,0
2025-11-08 11:24:33.914715,1,0,0,0
2025-11-08 11:24:34.229452,1,0,0,0
2025-11-08 11:24:34.528705,1,0,0,0
2025-11-08 11:24:34.827251,1,0,0,0
2025-11-08 11:24:35.106132,1,0,0,0
2025-11-08 11:24:35.389255,1,0,0,0
2025-11-08 11:24:35.666409,1,0,0,0
2025-11-08 11:24:35.963453,1,0,0,0
2025-11-08 11:24:36.289278,1,0,0,0
2025-11-08 11:24:36.589767,1,0,0,0
2025-11-08 11:24:36.885992,1,0,0,0
2025-11-08 11:24:37.166125,1,0,0,0
2025-11-08 11:24:37.464320,1,0,0,0
2025-11-08 11:24:37.761225,1,0,0,0
2025-11-08 11:24:38.227266,1,0,0,0
2025-11-08 11:24:38.509513,1,0,0,0
2025-11-08 11:24:38.809501,1,0,0,0
2025-11-08 11:24:39.135510,1,0,0,0
2025-11-08 11:24:39.420462,1,0,0,0
2025-11-08 11:24:39.687589,1,0,0,0
2025-11-08 11:24:39.968234,1,0,0,0
2025-11-08 11:24:40.255392,1,0,0,0
2025-11-08 11:24:40.536930,1,0,0,0
2025-11-08 11:24:40.816538,1,0,0,0
2025-11-08 11:24:41.128951,1,0,0,0
2025-11-08 11:24:41.426573,1,0,0,0
2025-11-08 11:24:41.695293,1,0,0,0
2025-11-08 11:24:41.962036,1,0,0,0
2025-11-08 11:24:42.245694,1,0,0,0
2025-11-08 11:24:42.529549,1,0,0,0
2025-11-08 11:24:42.797663,1,0,0,0
2025-11-08 11:24:43.076590,1,0,0,0
2025-11-08 11:24:43.389944,1,0,0,0
2025-11-08 11:24:43.671521,1,0,0,0
2025-11-08 11:24:43.967637,1,0,0,0
2025-11-08 11:24:44.250585,1,0,0,0
2025-11-08 11:24:44.531455,1,0,0,0
2025-11-08 11:24:44.811973,1,0,0,0
2025-11-08 11:24:45.077960,1,0,0,0
2025-11-08 11:24:45.357664,1,0,0,0
2025-11-08 11:24:45.656435,1,0,0,0
2025-11-08 11:24:45.968447,1,0,0,0
2025-11-08 11:24:46.266947,1,0,0,0
2025-11-08 11:24:46.547852,1,0,0,0
2025-11-08 11:24:46.827264,1,0,0,0
2025-11-08 11:24:47.107310,1,0,0,0
2025-11-08 11:24:47.389153,1,0,0,0
2025-11-08 11:24:47.670143,1,0,0,0
2025-11-08 11:24:48.027433,1,0,0,0
2025-11-08 11:24:48.344308,1,0,0,0
2025-11-08 11:24:48.612345,1,0,0,0
2025-11-08 11:24:48.879099,1,0,0,0
2025-11-08 11:24:49.162012,1,0,0,0
2025-11-08 11:24:49.445007,1,0,0,0
2025-11-08 11:24:49.743028,1,0,0,0
2025-11-08 11:24:50.051256,1,0,0,0
2025-11-08 11:24:50.348123,1,0,0,0
2025-11-08 11:24:50.659475,1,0,0,0
2025-11-08 11:24:50.944670,1,0,0,0
2025-11-08 11:24:51.228776,1,0,0,0
2025-11-08 11:24:51.528607,1,0,0,0
2025-11-08 11:24:51.859779,1,0,0,0
2025-11-08 11:24:52.403984,1,0,0,0
2025-11-08 11:24:52.746804,1,0,0,0
2025-11-08 11:24:53.029453,1,0,0,0
2025-11-08 11:24:53.296103,1,0,0,0
2025-11-08 11:24:53.579231,1,0,0,0
2025-11-08 11:24:53.878480,1,0,0,0
2025-11-08 11:24:54.156485,1,0,0,0
2025-11-08 11:24:54.469289,1,0,0,0
2025-11-08 11:24:54.783783,1,0,0,0
2025-11-08 11:24:55.065411,1,0,0,0
2025-11-08 11:24:55.346804,1,0,0,0
2025-11-08 11:24:55.631488,1,0,0,0
2025-11-08 11:24:55.915489,1,0,0,0
2025-11-08 11:24:56.194642,1,0,0,0
2025-11-08 11:24:56.495204,1,0,0,0
2025-11-08 11:24:56.870372,1,0,0,0
2025-11-08 11:24:57.168102,1,0,0,0
2025-11-08 11:24:57.436381,1,0,0,0
2025-11-08 11:24:57.734845,1,0,0,0
2025-11-08 11:24:58.031738,1,0,0,0
2025-11-08 11:24:58.316525,1,0,0,0
2025-11-08 11:24:58.602280,1,0,0,0
2025-11-08 11:24:58.946618,1,0,0,0
2025-11-08 11:24:59.245386,1,0,0,0
2025-11-08 11:24:59.540241,1,0,0,0
